SUPPLY_SOURCE,DOMAIN,APP_NAME,DEVICE_TYPE,ENVIRONMENT,LINE_ITEM_TYPE,CREATIVE_SIZE,COUNTRY,IMPRESSIONS,VIEWABLE_IMPRESSIONS,MEASURABLE_IMPRESSIONS,VIEWABILITY,CLICKS,CLICK_THROUGH_RATE,TOTAL_SPEND_USD,ECPM_USD,VCPM_USD,ECPC_USD,VIDEO_COMPLETE_VIEWS,VIDEO_COMPLETION_RATE,effective_viewability,measurability_rate,cost_per_viewable_impression,quality_score,cost_efficiency_score,brand_safety_score,brand_safety_risk,iab_category,iab_category_secondary,content_type,audience_profile,placement_rationale_pl
rp,www.ondacero.es,,Mobile,Web,DISPLAY,300x600,GB,106,54,103,52.43%,0,0.00%,0.064533,0.609,1.195,0.0,0,0.00%,0.5094,0.9717,1.1951,0.6712,0.0002,0.6712,low,IAB1 - Arts & Entertainment,IAB12 - News & Politics,entertainment,"mass_reach, young_adults",Hiszpańska radiowa stacja informacyjno-rozrywkowa przyciąga szerokie audytorium zainteresowane wiadomościami i treściami multimedialnymi.
sovrn,mcpedl.com,,Mobile,Web,DISPLAY,300x250,BR,106,63,100,63.00%,0,0.00%,0.002089,0.02,0.033,0.0,0,0.00%,0.5943,0.9434,0.0332,0.7165,0.005,0.0,high,IAB17 - Gambling,IAB19 - Technology & Computing,gaming,"young_adults,students,tech_enthusiasts","Portal z dodatkami do Minecrafta przyciąga młodych graczy, jednak niesie ryzyko związane z bezpieczeństwem marki ze względu na pliki do pobrania."
rp,fraseswhats.com.br,,Mobile,Web,DISPLAY,970x250,BR,106,106,106,100.00%,1,0.94%,0.147831,1.395,1.395,0.148,0,0.00%,1.0,1.0,1.3946,1.0,0.0001,1.0,low,IAB24 - Uncategorized,,entertainment,"mass_reach, young_adults",Witryna z frazami do WhatsApp przyciąga młodych użytkowników mediów społecznościowych zainteresowanych treściami rozrywkowymi.
adxbr,www.poki2.net,,Desktop,Web,DISPLAY,970x250,BR,106,87,104,83.65%,1,0.94%,0.148123,1.397,1.703,0.148,0,0.00%,0.8208,0.9811,1.7026,0.8769,0.0001,0.6577,medium,IAB16 - Gaming,,gaming,"young_adults,students,mass_reach","Agregator gier online przyciągający młodych graczy, jednak potencjalne wyzwania z brand safety wymagają weryfikacji treści."
rp,gq.globo.com,,Mobile,Web,DISPLAY,320x100,BR,106,86,102,84.31%,0,0.00%,0.162921,1.537,1.894,0.0,0,0.00%,0.8113,0.9623,1.8944,0.8642,0.0001,0.8642,low,IAB18 - Style & Fashion,IAB20 - Careers,lifestyle,"professionals,young_adults,high_income",Prestiżowy magazyn męski premium docierający do dobrze zarabiających profesjonalistów zainteresowanych modą i stylem.
adxapac,app.tagged.com,,Mobile,Web,DISPLAY,320x100,PH,106,78,86,90.70%,0,0.00%,0.006226,0.059,0.08,0.0,0,0.00%,0.7358,0.8113,0.0798,0.7622,0.0017,0.5716,medium,IAB14 - Society,IAB18 - Technology & Computing,entertainment,"young_adults, mass_reach",Platforma społecznościowa skierowana do młodych użytkowników oferująca możliwość targetowania społeczności zainteresowanych funkcjami sieciowymi.
sovrn,www.iheart.com,,Desktop,Web,DISPLAY,970x250,MX,106,85,103,82.52%,0,0.00%,0.105391,0.994,1.24,0.0,0,0.00%,0.8019,0.9717,1.2399,0.8613,0.0001,0.8613,low,IAB11 - Entertainment,IAB7 - Music,entertainment,"mass_reach, young_adults","Największa platforma radiowa online w USA z ogromnym zasięgiem i różnorodną, bezpieczną dla marek zawartością."
pubmatic,www.essentiallysports.com,,Mobile,Web,DISPLAY,320x50,DE,105,88,102,86.27%,1,0.95%,0.735931,7.009,8.363,0.736,0,0.00%,0.8381,0.9714,8.3629,0.8848,0.0,0.8848,low,IAB17 - Sports,,sports,"mass_reach, young_adults, tech_enthusiasts","Globalny portal sportowy z fokusu na analizę i opinie, przyciągający zaangażowanych fanów i entuzjastów sportu."
triplelift,www.sportskeeda.com,,Mobile,Web,DISPLAY,300x250,US,105,31,105,29.52%,0,0.00%,0.183362,1.746,5.915,0.0,0,0.00%,0.2952,1.0,5.9149,0.5419,0.0001,0.5419,low,IAB17 - Sports,IAB12 - News & Politics,sports,"young_adults,mass_reach",Globalny serwis sportowy z fokusu na esport i sport tradycyjny przyciągający młodą audiencję.
kidoz,play.google.com,My Baby Care,Mobile,In-app,DISPLAY,720x1280,PL,105,104,104,100.00%,0,0.00%,0.529615,5.044,5.092,0.0,0,0.00%,0.9905,0.9905,5.0925,0.9905,0.0,0.9905,low,IAB18 - Technology & Computing,IAB20 - Video Gaming,gaming,"mass_reach, young_adults, tech_enthusiasts, students",Oficjalny sklep aplikacji Google przyciągający ogromny segment użytkowników urządzeń mobilnych szukających gier i aplikacji.
smartyads,kamenrider.fandom.com,,Desktop,Web,DISPLAY,300x600,BR,105,73,102,71.57%,1,0.95%,0.154273,1.469,2.113,0.154,0,0.00%,0.6952,0.9714,2.1133,0.7919,0.0001,0.7919,low,IAB9 - Hobbies & Interests,IAB17 - Movies,entertainment,"young_adults,students,tech_enthusiasts",Społeczność fanów tokusatsu Kamen Rider docierająca do entuzjastów japońskiej popkultury.
adxbr,www.centraldatoca.com.br,,Desktop,Web,DISPLAY,336x280,BR,105,71,105,67.62%,0,0.00%,0.060544,0.577,0.853,0.0,0,0.00%,0.6762,1.0,0.8527,0.7895,0.0002,0.7895,low,IAB8 - Food & Drink,IAB6 - Home & Garden,lifestyle,"mass_reach,parents,young_adults","Brazylijski serwis kulinarny przyciąga odbiorców zainteresowanych gotowaniem i receptami, idealna dla marek spożywczych i AGD."
index,www.pockettactics.com,,Mobile,Web,DISPLAY,336x280,BR,105,16,92,17.39%,1,0.95%,0.145348,1.384,9.084,0.145,0,0.00%,0.1524,0.8762,9.0843,0.4057,0.0001,0.4057,low,IAB16 - Gaming,IAB9 - Hobbies & Interests,gaming,"young_adults,professionals,tech_enthusiasts",Portal recenzji i strategii gier na mobilne przyciągający analitycznych graczy i entuzjastów gier taktycznych.
inmobi,play.google.com,Melon Sandbox - Apps on Google Play,Mobile,In-app,DISPLAY,320x480,BR,105,105,105,100.00%,13,12.38%,0.493917,4.704,4.704,0.038,0,0.00%,1.0,1.0,4.704,1.0,0.0,1.0,low,IAB18 - Technology & Computing,IAB20 - Video Gaming,gaming,"mass_reach, young_adults, tech_enthusiasts, students",Oficjalny sklep aplikacji Google przyciągający ogromny segment użytkowników urządzeń mobilnych szukających gier i aplikacji.
adxbr,diariodoacre.com.br,,Mobile,Web,DISPLAY,336x280,BR,105,59,99,59.60%,0,0.00%,0.0,0.0,0.0,0.0,0,0.00%,0.5619,0.9429,0.0,0.6952,0.0,0.6952,low,IAB12 - News & Politics,IAB23 - Local & Regional News,news,"mass_reach,professionals",Portal wiadomości ze stanu Acre w Brazylii dociera do lokalnych mieszkańców zainteresowanych informacjami regionalnymi.
adxbr,www.kongregate.com,,Desktop,Web,DISPLAY,300x250,MX,105,61,101,60.40%,0,0.00%,0.035853,0.341,0.588,0.0,0,0.00%,0.581,0.9619,0.5878,0.7143,0.0003,0.5357,medium,IAB20 - Video Gaming,,gaming,"young_adults,students,tech_enthusiasts","Platforma darmowych gier online z dużą bazą użytkowników, choć monetyzacja gier może stwarzać ryzyko dla brand safety."
rp,www.rollingstone.com,,Desktop,Web,DISPLAY,728x90,MX,105,17,89,19.10%,0,0.00%,0.028084,0.267,1.652,0.0,0,0.00%,0.1619,0.8476,1.652,0.4019,0.0004,0.4019,low,IAB1 - Arts & Entertainment,IAB17 - Music & Audio,entertainment,"mass_reach, young_adults, professionals","Ikoniczna platforma medialna zajmująca się muzyką, filmem i kulturą pop z globalnym zasięgiem i prestižową publikacją."
adxapac,www.comicsands.com,,Mobile,Web,DISPLAY,320x50,AU,105,105,105,100.00%,0,0.00%,0.093337,0.889,0.889,0.0,0,0.00%,1.0,1.0,0.8889,1.0,0.0001,1.0,low,IAB6 - Entertainment,IAB9 - Gaming,entertainment,"mass_reach, young_adults",Portal poświęcony komiksowym historiom i pop-culturze docierający do fanów komiksów i entertainment'u.
pubmatic,baldursgate3.wiki.fextralife.com,,Desktop,Web,DISPLAY,300x600,DE,104,85,102,83.33%,0,0.00%,0.0,0.0,0.0,0.0,0,0.00%,0.8173,0.9808,0.0,0.8745,0.0,0.8745,low,IAB9 - Hobbies & Interests,IAB16 - Gaming,gaming,"young_adults, students, tech_enthusiasts",Wiki poświęcona grze Baldur's Gate 3 dla zaangażowanej społeczności graczy i fanów RPG.
rp,www.marmiton.org,,Desktop,Web,DISPLAY,970x250,US,104,25,100,25.00%,0,0.00%,0.080872,0.778,3.235,0.0,0,0.00%,0.2404,0.9615,3.2349,0.4928,0.0001,0.4928,low,IAB15 - Hobbies & Interests,IAB6 - Food & Drink,lifestyle,"mass_reach,parents,young_adults",Francuski portal kulinarny z przepisami i poradami przyciąga rodziców i domowych kucharzy szukających inspiracji.
taboola,www.independent.co.uk,,Desktop,Web,DISPLAY,336x280,US,104,30,104,28.85%,0,0.00%,0.0,0.0,0.0,0.0,0,0.00%,0.2885,1.0,0.0,0.5375,0.0,0.5375,low,IAB12 - News & Politics,,news,"professionals, mass_reach","Prestiżowe brytyjskie medium niezależne o wysokiej wiarygodności i zaangażowanej, wykształconej widowni."
rp,agar.io,,Desktop,Web,DISPLAY,300x600,GB,104,93,104,89.42%,1,0.96%,0.125374,1.206,1.348,0.125,0,0.00%,0.8942,1.0,1.3481,0.9312,0.0001,0.9312,low,IAB20 - Video Gaming,,gaming,"mass_reach, young_adults, students, tech_enthusiasts","Popularna gra multiplayer online przyciągająca graczy o szerokim spektrum wieku, szczególnie młodszych użytkowników."
pubmatic,uk.sports.yahoo.com,,Mobile,Web,DISPLAY,300x250,GB,104,34,88,38.64%,0,0.00%,0.079337,0.763,2.333,0.0,0,0.00%,0.3269,0.8462,2.3334,0.5087,0.0001,0.5087,low,IAB17 - Sports,,sports,"mass_reach, young_adults","Brytyjski serwis sportowy Yahoo o masowym zasięgu, idealny dla marek sportowych i producenckich."
index,www.zerogpt.com,,Desktop,Web,DISPLAY,300x600,BR,104,68,99,68.69%,0,0.00%,0.114898,1.105,1.69,0.0,0,0.00%,0.6538,0.9519,1.6897,0.7581,0.0001,0.7581,low,IAB18 - Technology & Computing,,technology,"professionals, tech_enthusiasts, students, high_income",Narzędzie technologiczne do detekcji AI i analizy tekstów dla profesjonalistów i naukowców zainteresowanych weryfikacją treści.
adxbr,pegasus-online.pl,,Desktop,Web,DISPLAY,970x250,BR,104,81,102,79.41%,1,0.96%,0.133514,1.284,1.648,0.134,0,0.00%,0.7788,0.9808,1.6483,0.8495,0.0001,0.8495,low,IAB9 - Hobbies & Interests,,other,"tech_enthusiasts, young_adults","Polski serwis dla fanów sci-fi i fantasy przyciągający kreatywnych, zaangażowanych użytkowników o wysokim zainteresowaniu kulturą pop."
opera,warframe.fandom.com,,Desktop,Web,DISPLAY,300x600,BR,104,85,104,81.73%,1,0.96%,0.16079,1.546,1.892,0.161,0,0.00%,0.8173,1.0,1.8916,0.8812,0.0001,0.8812,low,IAB19 - Video Gaming,,gaming,"young_adults,tech_enthusiasts,mass_reach",Fandom wiki dla gry Warframe przyciągające zaangażowanych graczy szukających informacji i społeczności wokół tej gry.
adxbr,quiz1.nitroplays.com,,Mobile,Web,DISPLAY,300x250,BR,104,45,91,49.45%,3,2.88%,0.532241,5.118,11.828,0.177,0,0.00%,0.4327,0.875,11.8276,0.5875,0.0,0.4406,medium,IAB20 - Video Gaming,IAB9 - Hobbies & Interests,gaming,"young_adults, students, mass_reach","Portal gier online z quizami dociera do młodych graczy, jednak wymaga oceny bezpieczeństwa marki ze względu na różne treści użytkowników."
adx,c.lejsl.com,,Desktop,Web,DISPLAY,970x250,FR,104,66,102,64.71%,0,0.00%,0.140627,1.352,2.131,0.0,0,0.00%,0.6346,0.9808,2.1307,0.7558,0.0001,0.5669,medium,IAB3 - Business,,other,professionals,Platforma biznesowa kierowana do profesjonalistów angażujących się w wymianie handlową.
adx,play.google.com,INT VPN,Mobile,In-app,DISPLAY,300x600,DE,103,82,98,83.67%,1,0.97%,0.301787,2.93,3.68,0.302,0,0.00%,0.7961,0.9515,3.6803,0.8505,0.0,0.8505,low,IAB18 - Technology & Computing,IAB20 - Video Gaming,gaming,"mass_reach, young_adults, tech_enthusiasts, students",Oficjalny sklep aplikacji Google przyciągający ogromny segment użytkowników urządzeń mobilnych szukających gier i aplikacji.
adxus,www.elcolombiano.com,,Desktop,Web,DISPLAY,970x250,US,103,36,103,34.95%,0,0.00%,0.0,0.0,0.0,0.0,0,0.00%,0.3495,1.0,0.0,0.5772,0.0,0.5772,low,IAB12 - News & Politics,,news,"mass_reach, professionals","Kolumbijska gazeta o wysokiej wiarygodności, przyciągająca dorosłych odbiorców zainteresowanych aktualnościami krajowymi."
openx,www1.flightrising.com,,Desktop,Web,DISPLAY,300x250,US,103,1,103,0.97%,0,0.00%,0.076227,0.74,76.227,0.0,0,0.00%,0.0097,1.0,76.227,0.3563,0.0001,0.3563,low,IAB20 - Video Gaming,IAB9 - Hobbies & Interests,gaming,"young_adults, students, tech_enthusiasts, mass_reach",MMORPG poświęcona zbieraniu i hodowli smoków dla zaangażowanej społeczności graczy zainteresowanej grą fabularną i wspólnością.
index,www.wgal.com,,Desktop,Web,DISPLAY,970x250,US,103,4,102,3.92%,0,0.00%,0.0,0.0,0.0,0.0,0,0.00%,0.0388,0.9903,0.0,0.3718,0.0,0.3718,low,IAB12 - News & Politics,IAB9 - Local,news,mass_reach,Amerykańska stacja telewizyjna oferująca wiadomości lokalne i regionalne dla szerokiej publiczności.
onetag,newyorker.com,,Desktop,Web,DISPLAY,970x250,GB,103,68,103,66.02%,1,0.97%,0.13909,1.35,2.045,0.139,0,0.00%,0.6602,1.0,2.0454,0.7791,0.0001,0.7791,low,IAB12 - News & Politics,IAB11 - Entertainment,news,"professionals,high_income,young_adults",Prestiżowy americki magazyn z wysokiej klasy treściami dla wykształconej i zarabiającej publiczności.
pubmatic,futebol365.pt,,Desktop,Web,VIDEO,1280x720,BR,103,19,89,21.35%,0,0.00%,0.401345,3.897,21.123,0.0,69,66.99%,0.1845,0.8641,21.1234,0.4224,0.0,0.4224,low,IAB17 - Sports,,sports,"mass_reach, young_adults","Portugalski portal sportowy koncentruje się na piłce nożnej, przyciągając żywiołowych fanów i kibiców z całej Португалии."
adxbr,apk.gold,,Desktop,Web,DISPLAY,970x250,BR,103,83,97,85.57%,1,0.97%,0.149717,1.454,1.804,0.15,0,0.00%,0.8058,0.9417,1.8038,0.8534,0.0001,0.0,high,IAB17 - Software,,technology,"tech_enthusiasts, young_adults, students",Repozytorium nieosobliwe aplikacji APK o podwyższonym ryzyku bezpieczeństwa marki.
adxbr,focoemalfabetizar.com.br,,Mobile,Web,DISPLAY,336x280,BR,103,49,102,48.04%,0,0.00%,0.012951,0.126,0.264,0.0,0,0.00%,0.4757,0.9903,0.2643,0.6558,0.0008,0.6558,low,IAB13 - Education,,education,"parents, students",Serwis edukacyjny skupiający się na alfabetyzacji dociera do rodziców i pedagogów zaangażowanych w edukację.
adxbr,23167068879.quizela.com,,Mobile,Web,DISPLAY,336x280,BR,103,49,97,50.52%,2,1.94%,0.131394,1.276,2.682,0.066,0,0.00%,0.4757,0.9417,2.6815,0.6388,0.0001,0.6388,low,IAB8 - Kids & Family Entertainment,IAB5 - Education,education,"parents, students, young_adults","Aplikacja quizowa rozwijająca wiedzę dzieci w przyjazny i interaktywny sposób, wspierana przez marki edukacyjne."
pubmatic,people.com,,Mobile,Web,DISPLAY,300x250,SV,103,65,102,63.73%,0,0.00%,0.505618,4.909,7.779,0.0,0,0.00%,0.6311,0.9903,7.7787,0.7568,0.0,0.7568,low,IAB14 - Society,IAB12 - News & Politics,entertainment,"mass_reach, young_adults, parents",Globalny magazyn celebrity'tów i plotek przyciągający miliony kobiet zainteresowanych stylem życia gwiazd i trendami społecznymi.
onetag,aide-scrabble.fr,,Mobile,Web,DISPLAY,970x250,FR,103,19,98,19.39%,0,0.00%,0.002522,0.024,0.133,0.0,0,0.00%,0.1845,0.9515,0.1327,0.4529,0.0042,0.4529,low,IAB20 - Video Gaming,IAB9 - Hobbies & Interests,gaming,"mass_reach, students, parents",Serwis pomocniczy do gry Scrabble przyciągający entuzjastów gier słownych i logicznych.
index,cheezburger.com,,Mobile,Web,DISPLAY,300x250,MX,103,73,102,71.57%,0,0.00%,0.061284,0.595,0.84,0.0,0,0.00%,0.7087,0.9903,0.8395,0.8073,0.0002,0.6055,medium,IAB13 - Hobbies & Interests,IAB24 - Uncategorized,entertainment,"mass_reach, young_adults",Portal memów i humoru internetowego z szerokim zasięgiem wśród młodszych użytkowników szukających zabawy i treści viralowych.
sovrn,corrieredelveneto.corriere.it,,Mobile,Web,DISPLAY,320x50,IT,102,90,100,90.00%,0,0.00%,0.0,0.0,0.0,0.0,0,0.00%,0.8824,0.9804,0.0,0.9167,0.0,0.9167,low,IAB12 - News & Politics,IAB3 - Business,news,"mass_reach, professionals","Krajowa edycja prestiżowego dziennika, oferująca dostęp do dobrze wykształconej publiczności zainteresowanej wiadomościami lokalnym i narodowym."
onetag,kirandulastippek.hu,,Desktop,Web,DISPLAY,728x90,HU,102,18,102,17.65%,0,0.00%,0.026266,0.258,1.459,0.0,0,0.00%,0.1765,1.0,1.4592,0.4647,0.0004,0.4647,low,IAB20 - Travel,IAB9 - Hobbies & Interests,travel,"mass_reach,young_adults","Węgierski serwis z poradami turystycznymi i wycieczkami, docierający do podróżników i entuzjastów aktywności."
adx,usastoriesdaily.com,,Mobile,Web,DISPLAY,300x250,BE,102,28,99,28.28%,0,0.00%,0.037171,0.364,1.328,0.0,0,0.00%,0.2745,0.9706,1.3275,0.5181,0.0003,0.3886,medium,IAB12 - News & Politics,,news,"mass_reach, professionals",Amerykański portal z codziennymi historiami dla masowej widowni interesującej się bieżącymi zdarzeniami w USA.
pubmatic,www.wdrb.com,,Mobile,Web,DISPLAY,300x600,US,102,50,102,49.02%,0,0.00%,0.0,0.0,0.0,0.0,0,0.00%,0.4902,1.0,0.0,0.6686,0.0,0.6686,low,IAB12 - News & Politics,IAB16 - Sports,news,"mass_reach, professionals",Amerykańska stacja telewizyjna dostarczająca wiadomości i treści sportowe dla lokalnej i regionalnej publiczności.
rp,missingepisodes.proboards.com,,Desktop,Web,DISPLAY,300x50,GB,102,89,101,88.12%,0,0.00%,0.230699,2.262,2.592,0.0,0,0.00%,0.8725,0.9902,2.5921,0.9137,0.0,0.0,high,IAB1 - Arts & Entertainment,,entertainment,"young_adults,mass_reach","Forum poświęcone brakom w serialach potencjalnie zaangażowane jest w dystrybucję nielegalnych treści, co niesie wysokie ryzyko marki."
rp,www.whathifi.com,,Mobile,Web,DISPLAY,970x90,GB,102,28,98,28.57%,0,0.00%,0.265451,2.602,9.48,0.0,0,0.00%,0.2745,0.9608,9.4804,0.5147,0.0,0.5147,low,IAB19 - Technology & Computing,IAB17 - Music & Audio,technology,"professionals, tech_enthusiasts, high_income",Serwis recenzji audio i sprzętu elektronicznego przyciągający entuzjastów technologii i audiofilów.
adxbr,teamodoce.com.br,,Mobile,Web,DISPLAY,300x250,BR,102,64,100,64.00%,0,0.00%,0.049642,0.487,0.776,0.0,0,0.00%,0.6275,0.9804,0.7757,0.751,0.0002,0.751,low,IAB17 - Sports,,sports,"mass_reach, young_adults","Portal sportowy przyciągający fanów piłki nożnej i sportu w Brazylii, idealna platforma dla marek sportowych i napojów energetycznych."
pubmatic,www.dicionariodenomesproprios.com.br,,Desktop,Web,DISPLAY,336x280,BR,102,74,101,73.27%,2,1.96%,0.16749,1.642,2.263,0.084,0,0.00%,0.7255,0.9902,2.2634,0.8181,0.0001,0.8181,low,IAB5 - Education,,education,"students, professionals",Słownik nazw własnych przyciągający uczniów i profesjonalistów poszukujących informacji edukacyjnych o wysokiej jakości.
mgid,fielnoticias.com.br,,Mobile,Web,DISPLAY,300x600,BR,102,24,100,24.00%,0,0.00%,0.0,0.0,0.0,0.0,0,0.00%,0.2353,0.9804,0.0,0.4961,0.0,0.3721,medium,IAB12 - News & Politics,,news,"mass_reach, professionals",Portal informacyjny brazylijskich wiadomości dociera do szerokich mas poszukujących aktualnych informacji lokalnych.
sas,tenisbrasil.uol.com.br,,Desktop,Web,DISPLAY,970x90,BR,102,60,102,58.82%,0,0.00%,0.182246,1.787,3.037,0.0,0,0.00%,0.5882,1.0,3.0374,0.7323,0.0001,0.7323,low,IAB17 - Sports,,sports,"young_adults, students","Brazylijski portal tenisowy, docierający do żywiołowych fanów sportu i sprzętu sportowego."
rp,macmagazine.com.br,,Desktop,Web,DISPLAY,300x250,BR,102,47,102,46.08%,2,1.96%,0.118485,1.162,2.521,0.059,0,0.00%,0.4608,1.0,2.521,0.6495,0.0001,0.6495,low,IAB20 - Technology,IAB19 - Entertainment,technology,"tech_enthusiasts, professionals, young_adults",Brazylijski magazyn technologiczny poświęcony produktom Apple przyciąga entuzjastów technologii zainteresowanych nowościami branży.
appnexus,www.huffingtonpost.fr,,Desktop,Web,DISPLAY,970x250,FR,102,48,101,47.52%,1,0.98%,0.166696,1.634,3.473,0.167,0,0.00%,0.4706,0.9902,3.4728,0.6525,0.0001,0.4894,medium,IAB12 - News & Politics,IAB1 - Arts & Entertainment,news,"mass_reach,young_adults,professionals","Francuski portal informacyjny pokrywający wiadomości, politykę i rozrywkę dla zainteresowanej publiczności."
outbrain,carbuzz.com,,Desktop,Web,DISPLAY,300x250,MX,102,96,102,94.12%,3,2.94%,0.288437,2.828,3.005,0.096,0,0.00%,0.9412,1.0,3.0046,0.9618,0.0,0.9618,low,IAB18 - Automotive,,automotive,"professionals,high_income,mass_reach",Portal motoryzacyjny przyciąga miłośników samochodów i potencjalnych kupujących szukających informacji o pojazdach.
id,www.gioco.it,,Desktop,Web,DISPLAY,970x250,IT,101,92,101,91.09%,0,0.00%,0.047699,0.472,0.518,0.0,0,0.00%,0.9109,1.0,0.5185,0.9421,0.0002,0.9421,low,IAB17 - Gaming,,gaming,"young_adults, tech_enthusiasts",Włoski portal gamingowy poświęcony wiadomościom i recenzjom gier wideo.
prebid,propeller.hu,,Desktop,Web,DISPLAY,300x600,HU,101,76,100,76.00%,0,0.00%,0.088538,0.877,1.165,0.0,0,0.00%,0.7525,0.9901,1.165,0.8357,0.0001,0.8357,low,IAB19 - Technology & Computing,,technology,"young_adults, professionals, tech_enthusiasts",Węgierski serwis techniczny przyciąga profesjonalistów IT i entuzjastów technologii zainteresowanych nowinkami technologicznymi.
rp,www.notebookcheck.net,,Desktop,Web,DISPLAY,160x600,HU,101,95,100,95.00%,0,0.00%,0.0,0.0,0.0,0.0,0,0.00%,0.9406,0.9901,0.0,0.9579,0.0,0.9579,low,IAB19 - Technology & Computing,IAB20 - Computers & Electronics,technology,"tech_enthusiasts, young_adults, professionals",Międzynarodowa wersja wiodącego serwisu recenzji laptopów dociera do globalnego audytorium osób zainteresowanych technologią.
index,people.com,,Desktop,Web,DISPLAY,300x250,HU,101,77,100,77.00%,0,0.00%,0.0,0.0,0.0,0.0,0,0.00%,0.7624,0.9901,0.0,0.8421,0.0,0.8421,low,IAB14 - Society,IAB12 - News & Politics,entertainment,"mass_reach, young_adults, parents",Globalny magazyn celebrity'tów i plotek przyciągający miliony kobiet zainteresowanych stylem życia gwiazd i trendami społecznymi.
appnexus,www.buzzfeed.com,,Mobile,Web,DISPLAY,728x90,AT,101,80,101,79.21%,1,0.99%,0.742676,7.353,9.283,0.743,0,0.00%,0.7921,1.0,9.2835,0.8649,0.0,0.6487,medium,IAB16 - Entertainment,IAB14 - Society,entertainment,"mass_reach, young_adults, students","Portal rozrywkowy ze zróżnicowaną zawartością przyciąga młodą publiczność, ale wymaga monitorowania brand safety."
adx,cyfrowa.rp.pl,,Mobile,Web,DISPLAY,300x600,PL,101,66,98,67.35%,0,0.00%,0.501191,4.962,7.594,0.0,0,0.00%,0.6535,0.9703,7.5938,0.7644,0.0,0.7644,low,IAB19 - Technology & Computing,IAB12 - News & Politics,technology,"tech_enthusiasts,professionals,young_adults",Sekcja technologiczna Rzeczpospolitej przyciąga tech-savvy profesjonalistów zainteresowanych nowinkami z branży IT.
