SUPPLY_SOURCE,DOMAIN,APP_NAME,DEVICE_TYPE,ENVIRONMENT,LINE_ITEM_TYPE,CREATIVE_SIZE,COUNTRY,IMPRESSIONS,VIEWABLE_IMPRESSIONS,MEASURABLE_IMPRESSIONS,VIEWABILITY,CLICKS,CLICK_THROUGH_RATE,TOTAL_SPEND_USD,ECPM_USD,VCPM_USD,ECPC_USD,VIDEO_COMPLETE_VIEWS,VIDEO_COMPLETION_RATE,effective_viewability,measurability_rate,cost_per_viewable_impression,quality_score,cost_efficiency_score,brand_safety_score,brand_safety_risk,iab_category,iab_category_secondary,content_type,audience_profile,placement_rationale_pl
pubmatic,redstate.com,,Mobile,Web,DISPLAY,300x250,US,1500,632,1480,42.70%,3,0.20%,8.716877,5.811,13.793,2.906,0,0.00%,0.4213,0.9867,13.7925,0.7068,0.0,0.7068,low,IAB12 - News & Politics,,news,"professionals, high_income","Portal polityczno-polemiczny, wartościowy dla marek o konserwatywnym profilu i mediów."
adxbr,receitassurpreendentes.com.br,,Mobile,Web,DISPLAY,320x100,BR,1496,1266,1427,88.72%,11,0.74%,1.218717,0.815,0.963,0.111,0,0.00%,0.8463,0.9539,0.9627,0.9205,0.0002,0.9205,low,IAB8 - Food & Drink,,lifestyle,"mass_reach, parents","Portal kulinarny z przepisami, atrakcyjny dla marek żywności i sprzętu kuchennego."
opera,magyarnemzet.hu,,Desktop,Web,DISPLAY,300x250,HU,1494,1156,1469,78.69%,1,0.07%,0.714829,0.478,0.618,0.715,0,0.00%,0.7738,0.9833,0.6184,0.8851,0.0003,0.8851,low,IAB12 - News & Politics,,news,mass_reach,Węgierski portal polityczno-informacyjny dla czytelników zainteresowanych wiadomościami krajowymi.
index,kobieta.wp.pl,,Desktop,Web,DISPLAY,300x250,PL,1493,1189,1473,80.72%,0,0.00%,2.365556,1.584,1.990,0.000,0,0.00%,0.7964,0.9866,1.9895,0.8969,0.0001,0.8969,low,IAB14 - Society,IAB18 - Beauty & Fitness,lifestyle,"mass_reach, parents, young_adults",Женский портал с контентом о стиле жизни и красоте.
rp,ca.eltiempo.es,,Mobile,Web,DISPLAY,320x100,ES,1487,1032,1433,72.02%,3,0.20%,4.591319,3.088,4.449,1.530,0,0.00%,0.694,0.9637,4.449,0.8419,0.0,0.8419,low,IAB12 - News & Politics,,news,mass_reach,Portal informacyjny przyciąga masową publiczność szukającą bieżących wiadomości i prognoz.
adxbr,diariodepetropolis.com.br,,Mobile,Web,DISPLAY,336x280,BR,1483,281,1454,19.33%,3,0.20%,0.199423,0.134,0.710,0.066,0,0.00%,0.1895,0.9804,0.7097,0.5868,0.0002,0.5868,medium,IAB12 - News & Politics,,news,mass_reach,Lokalny dziennik z Petrópolis dociera do mieszkańców miasta zainteresowanych wiadomościami.
adxbr,www.olitoraneo.com.br,,Mobile,Web,DISPLAY,336x280,BR,1479,1040,1449,71.77%,5,0.34%,1.565681,1.059,1.505,0.313,0,0.00%,0.7032,0.9797,1.5055,0.8487,0.0001,0.8487,low,IAB12 - News & Politics,,news,mass_reach,Portal informacyjny regionalny dla lokalnej społeczności Brazylii.
rp,wiadomosci.dziennik.pl,,Mobile,Web,DISPLAY,300x250,PL,1470,1046,1453,71.99%,0,0.00%,2.934138,1.996,2.805,0.000,0,0.00%,0.7116,0.9884,2.8051,0.8541,0.0001,0.8541,low,IAB12 - News & Politics,,news,"mass_reach, professionals","Portal informacyjny z dużym zasięgiem, idealne dla marek o zasięgu ogólnym i finance."
rp,www.flashscore.pl,,Mobile,Web,DISPLAY,320x100,PL,1469,809,1437,56.30%,0,0.00%,0.322483,0.220,0.399,0.000,0,0.00%,0.5507,0.9782,0.3986,0.7706,0.0004,0.7706,low,IAB17 - Sports,,sports,"mass_reach, young_adults, professionals","Aplikacja sportowa z live'ami i wynikami, idealna dla marek sportowych i bukmacherów."
index,vsco.co,,Mobile,Web,DISPLAY,320x100,BR,1463,1325,1424,93.05%,0,0.00%,1.101430,0.753,0.831,0.000,0,0.00%,0.9057,0.9733,0.8313,0.9519,0.0002,0.9519,low,IAB11 - Entertainment,IAB19 - Technology & Computing,entertainment,"young_adults, tech_enthusiasts",Platforma społeczna dla fotografów i artystów cyfrowych zainteresowanych sztuką i kreatywością.
adxbr,www.defesanet.com.br,,Mobile,Web,DISPLAY,300x250,BR,1454,1034,1423,72.66%,21,1.44%,3.082704,2.120,2.981,0.147,0,0.00%,0.7111,0.9787,2.9813,0.8526,0.0001,0.8526,low,IAB12 - News & Politics,IAB17 - Crime,news,"professionals, mass_reach",Brazylijski portal obronny przyciąga profesjonalistów i ludzi zainteresowanych bezpieczeństwem.
rp,www.szeretlekmagyarorszag.hu,,Mobile,Web,DISPLAY,336x280,HU,1452,284,1429,19.87%,5,0.34%,2.386761,1.644,8.404,0.477,0,0.00%,0.1956,0.9842,8.4041,0.5915,0.0,0.5915,medium,IAB9 - Hobbies & Interests,IAB12 - News & Politics,entertainment,mass_reach,Węgierski portal o kulturze i tradycjach dla publiczności zainteresowanej tożsamością krajową.
appnexus,uk.news.yahoo.com,,Desktop,Web,DISPLAY,300x600,GB,1445,964,1418,67.98%,5,0.35%,3.559189,2.463,3.692,0.712,0,0.00%,0.6671,0.9813,3.6921,0.8306,0.0,0.8306,low,IAB12 - News & Politics,,news,"mass_reach, professionals",Agregator wiadomości Yahoo UK dostarczający bieżące informacje dla szerokiego grona odbiorców.
adx,meteo.org.pl,,Mobile,Web,DISPLAY,300x250,PL,1445,1064,1375,77.38%,2,0.14%,3.006336,2.081,2.826,1.503,0,0.00%,0.7363,0.9516,2.8255,0.8627,0.0001,0.8627,low,IAB5 - Shopping,IAB9 - Science,other,mass_reach,Serwis pogody dla użytkowników planujących dni i decydujących o aktywności na podstawie prognoz.
adx,www.cmjornal.pt,,Mobile,Web,DISPLAY,970x90,PT,1442,1391,1431,97.20%,7,0.49%,2.439898,1.692,1.754,0.349,0,0.00%,0.9646,0.9924,1.7541,0.9822,0.0001,0.9822,low,IAB12 - News & Politics,,news,mass_reach,Portugalski dziennik online dostarczający bieżące wiadomości i analizę polityczną dla informowanej publiczności.
appnexus,wydarzenia.interia.pl,,Mobile,Web,DISPLAY,300x250,PL,1441,891,1388,64.19%,3,0.21%,3.857371,2.677,4.329,1.286,0,0.00%,0.6183,0.9632,4.3293,0.8025,0.0,0.8025,low,IAB12 - News & Politics,IAB1 - Arts & Entertainment,news,mass_reach,Serwis informacyjny o lokalnych i ogólnokrajowych wydarzeniach dla szerokie grona odbiorców.
rp,www.nemzetisport.hu,,Desktop,Web,DISPLAY,320x50,HU,1435,376,1420,26.48%,0,0.00%,0.602879,0.420,1.603,0.000,0,0.00%,0.262,0.9895,1.6034,0.6271,0.0001,0.6271,medium,IAB17 - Sports,IAB12 - News & Politics,sports,"mass_reach, young_adults",Węgierski portal sportowy dla fanów lokalnych i międzynarodowych.
rp,www.notebookcheck.biz,,Mobile,Web,DISPLAY,300x250,FR,1430,349,1365,25.57%,3,0.21%,1.307250,0.914,3.746,0.436,0,0.00%,0.2441,0.9545,3.7457,0.6051,0.0,0.6051,medium,IAB19 - Technology & Computing,,technology,"tech_enthusiasts, professionals, high_income",Serwis recenzji laptopów dla tech enthusiastów i profesjonalistów IT.
pubmatic,fr.yahoo.com,,Desktop,Web,DISPLAY,300x250,FR,1425,693,1405,49.32%,4,0.28%,2.105170,1.477,3.038,0.526,0,0.00%,0.4863,0.986,3.0378,0.7396,0.0001,0.7396,low,IAB20 - Streaming Media,IAB1 - Arts & Entertainment,other,"mass_reach, young_adults, professionals","Portal ogólny z szerokim zasięgiem oferuje dostęp do różnorodnej, masowej publiczności."
adx,www.nottinghampost.com,,Desktop,Web,DISPLAY,300x600,GB,1424,1114,1402,79.46%,2,0.14%,2.201088,1.546,1.976,1.101,0,0.00%,0.7823,0.9846,1.9758,0.8896,0.0001,0.8896,low,IAB12 - News & Politics,,news,mass_reach,Lokalny portal informacyjny z zaufaniem i reach wśród Nottingham community.
appnexus,sante.journaldesfemmes.fr,,Desktop,Web,VIDEO,1300x1280,FR,1423,0,0,0.00%,7,0.49%,11.166304,7.847,0.000,1.595,1303,91.57%,0.0,0.0,,0.2289,0.0,0.0,high,IAB7 - Health & Fitness,,health,"mass_reach, parents","Serwis zdrowotny dla kobiet, idealny dla marek farmaceutycznych i wellness."
index,bmail.uol.com.br,,Mobile,Web,DISPLAY,160x600,BR,1413,361,1241,29.09%,3,0.21%,0.885574,0.627,2.453,0.295,0,0.00%,0.2555,0.8783,2.4531,0.5846,0.0001,0.5846,medium,IAB19 - Technology & Computing,,technology,mass_reach,Usługa poczty elektronicznej dociera do szerokiej publiczności użytkowników internetu.
adxbr,www.ruacep.com.br,,Desktop,Web,DISPLAY,336x280,BR,1412,823,1384,59.47%,1,0.07%,0.049709,0.035,0.060,0.050,0,0.00%,0.5829,0.9802,0.0604,0.7874,0.0027,0.7874,low,IAB13 - Personal Finance,,other,"professionals, mass_reach",Serwis danych adresowych i finansowych Brazylii przyciąga profesjonalistów i przedsiębiorców.
adxbr,www.areavip.com.br,,Mobile,Web,DISPLAY,300x250,BR,1410,680,1339,50.78%,1,0.07%,1.303334,0.924,1.917,1.303,0,0.00%,0.4823,0.9496,1.9167,0.7287,0.0001,0.7287,low,IAB9 - Hobbies & Interests,,entertainment,"high_income, young_adults",Portal entertainment premium dla publiczności high-end w Brazylii.
amazon,www.uol.com.br,,Desktop,Web,DISPLAY,300x250,BR,1406,766,1390,55.11%,17,1.21%,3.114169,2.215,4.065,0.183,0,0.00%,0.5448,0.9886,4.0655,0.7699,0.0,0.7699,low,IAB12 - News & Politics,IAB19 - Technology & Computing,news,"mass_reach, professionals","Duży brazylijski portal news, bardzo wysoki traffic, idealne dla kampanii masowych."
openx,kultura.onet.pl,,Mobile,Web,DISPLAY,320x100,PL,1405,1200,1358,88.37%,7,0.50%,3.774062,2.686,3.145,0.539,0,0.00%,0.8541,0.9665,3.1451,0.9251,0.0001,0.9251,low,IAB1 - Arts & Entertainment,IAB16 - Books & Literature,entertainment,"professionals, young_adults",Portal kultury i sztuki dla edukowanego audytoriumu.
pubmatic,www.money.pl,,Desktop,Web,DISPLAY,336x280,PL,1401,1042,1377,75.67%,0,0.00%,0.656934,0.469,0.630,0.000,0,0.00%,0.7438,0.9829,0.6305,0.8698,0.0003,0.8698,low,IAB22 - Personal Finance,IAB12 - News & Politics,finance,"professionals, high_income",Serwis finansowy docierający do osób interesujących się inwestycjami i finansami.
connectad,biznis.kurir.rs,,Mobile,Web,DISPLAY,320x100,RS,1398,1272,1369,92.91%,5,0.36%,3.417446,2.445,2.687,0.683,0,0.00%,0.9099,0.9793,2.6867,0.9542,0.0001,0.9542,low,IAB13 - Business,IAB12 - News & Politics,news,"professionals, high_income",Portal biznesowy adresowany do profesjonalistów interesujących się ekonomią i rynkami.
pubmatic,app.meetme.com,,Desktop,Web,DISPLAY,728x90,US,1397,936,1369,68.37%,0,0.00%,1.405228,1.006,1.501,0.000,0,0.00%,0.67,0.98,1.5013,0.8318,0.0001,0.8318,low,IAB19 - Technology & Computing,IAB14 - Society,technology,"young_adults, mass_reach","Aplikacja społecznościowa, doskonała dla marek lifestyle i tech."
adxbr,es.scribd.com,,Mobile,Web,DISPLAY,300x600,AR,1387,795,1330,59.77%,6,0.43%,1.188974,0.857,1.496,0.198,0,0.00%,0.5732,0.9589,1.4956,0.7783,0.0001,0.7783,low,IAB1 - Arts & Entertainment,IAB24 - Education,education,"students, professionals, young_adults",Platforma publikacji cyfrowych przyciągająca czytelników i uczniów szukających zawartości.
medianet,www.nytimes.com,,Mobile,Web,DISPLAY,300x250,US,1387,950,1375,69.09%,9,0.65%,14.363908,10.356,15.120,1.596,0,0.00%,0.6849,0.9913,15.1199,0.8411,0.0,0.8411,low,IAB12 - News & Politics,,news,"professionals, high_income",Prestiżowy dziennik dla profesjonalistów i wykształconej widowni globalnej.
rp,www.programme-tv.net,,Mobile,Web,DISPLAY,336x280,FR,1386,616,1348,45.70%,0,0.00%,0.857289,0.619,1.392,0.000,0,0.00%,0.4444,0.9726,1.3917,0.7148,0.0001,0.7148,low,IAB11 - Entertainment,,entertainment,mass_reach,Portal telewizyjny z wysokim ruchem idealny dla brandów entertainment i lifestyle.
adxbr,infoeducacao.com.br,,Mobile,Web,DISPLAY,300x250,BR,1385,574,1324,43.35%,5,0.36%,1.168436,0.844,2.036,0.234,0,0.00%,0.4144,0.956,2.0356,0.6947,0.0001,0.6947,medium,IAB9 - Education,,education,"students, parents, professionals",Serwis edukacyjny kierowany do uczniów i rodziców zainteresowanych nauką.
inmobi,www.dailymotion.com,,Desktop,Web,DISPLAY,500x120,FR,1385,0,0,0.00%,0,0.00%,0.389057,0.281,0.000,0.000,0,0.00%,0.0,0.0,,0.0,0.0,0.0,high,IAB8 - Entertainment,IAB20 - Video Gaming,entertainment,"mass_reach, young_adults","Platforma wideo przyciąga milenialów i Gen Z, idealna dla kampanii multi-media."
prebid,jastrzabpost.pl,,Mobile,Web,DISPLAY,300x600,PL,1384,933,1379,67.66%,1,0.07%,0.292143,0.211,0.313,0.292,0,0.00%,0.6741,0.9964,0.3131,0.8365,0.0005,0.8365,low,IAB12 - News & Politics,,news,"mass_reach, professionals",Polski serwis informacyjny o wysokim zasięgu i wiarygodności.
index,kobieta.gazeta.pl,,Desktop,Web,DISPLAY,300x250,PL,1378,1111,1361,81.63%,0,0.00%,0.362792,0.263,0.327,0.000,0,0.00%,0.8062,0.9877,0.3265,0.902,0.0005,0.902,low,IAB14 - Society,IAB18 - Beauty & Fitness,lifestyle,"mass_reach, parents, young_adults",Portal dla kobiet ze stylem życia i poradami dla rodzin.
sovrn,moly.hu,,Mobile,Web,DISPLAY,336x280,HU,1376,229,1324,17.30%,0,0.00%,0.117337,0.085,0.512,0.000,0,0.00%,0.1664,0.9622,0.5124,0.5676,0.0003,0.5676,medium,IAB19 - Technology & Computing,IAB9 - Games,gaming,"mass_reach, young_adults","Komunita gierzy i hobbyści, idealna dla kampanii skierowanych do entuzjastów."
adxus,www.photopea.com,,Desktop,Web,DISPLAY,300x250,US,1375,1303,1351,96.45%,0,0.00%,2.324985,1.691,1.784,0.000,0,0.00%,0.9476,0.9825,1.7843,0.9735,0.0001,0.9735,low,IAB18 - Technology & Computing,,technology,"professionals, tech_enthusiasts, young_adults","Darmowy edytor grafiki online - dla designerów, freelancerów i tech-savvy profesjonalistów."
triplelift,www.cesoirtv.com,,Mobile,Web,DISPLAY,500x120,FR,1373,0,0,0.00%,0,0.00%,0.913828,0.666,0.000,0.000,0,0.00%,0.0,0.0,,0.0,0.0,0.0,high,IAB12 - News & Politics,,news,mass_reach,Wieczorny serwis informacyjny angażujący widzów wiadomościami bieżącymi i analitycznym ujęciem zdarzeń.
inmobi,www.parfumo.de,,Desktop,Web,DISPLAY,300x600,DE,1369,806,1348,59.79%,0,0.00%,3.956708,2.890,4.909,0.000,0,0.00%,0.5888,0.9847,4.9091,0.7913,0.0,0.7913,low,IAB18 - Technology & Computing,IAB20 - Lifestyle,shopping,"professionals, high_income, young_adults",Niemiecki portal perfum i kosmetyków - target dla marek beauty premium.
pubmatic,tabs.ultimate-guitar.com,,Desktop,Web,DISPLAY,160x600,BR,1366,1191,1347,88.42%,21,1.54%,2.485463,1.820,2.087,0.118,0,0.00%,0.8719,0.9861,2.0869,0.9351,0.0001,0.9351,low,IAB17 - Style & Fashion,IAB19 - Technology & Computing,education,"young_adults, tech_enthusiasts",Platforma dla muzyków szukających tabulatur gitar i zasobów edukacyjnych do nauki gry.
onetag,www.correiodopovo.com.br,,Mobile,Web,DISPLAY,300x600,BR,1365,893,1336,66.84%,0,0.00%,1.848628,1.354,2.070,0.000,0,0.00%,0.6542,0.9788,2.0701,0.8236,0.0001,0.8236,low,IAB12 - News & Politics,,news,mass_reach,Brazylijski dziennik online dostarczający wiadomości dla szerokiej publiczności zainteresowanej informacją bieżącą.
applovin,play.google.com,Spider Solitaire,Mobile,In-app,DISPLAY,728x90,SE,1361,1287,1354,95.05%,10,0.73%,9.623182,7.071,7.477,0.962,0,0.00%,0.9456,0.9949,7.4772,0.9727,0.0,0.9727,low,IAB19 - Technology & Computing,IAB10 - Games,gaming,"mass_reach, students, young_adults",Oficjalny sklep aplikacji Google Play z dostępem do miliardów użytkowników urządzeń Android.
opera,noticiasdatv.uol.com.br,,Desktop,Web,DISPLAY,728x90,BR,1358,1281,1347,95.10%,1,0.07%,2.316556,1.706,1.808,2.317,0,0.00%,0.9433,0.9919,1.8084,0.9714,0.0001,0.9714,low,IAB12 - News & Politics,IAB14 - Entertainment,news,"mass_reach, young_adults",Wiadomości telewizyjne docierają do szerokich mas zainteresowanych branżą medialną.
rp,www.mundodeportivo.com,,Desktop,Web,DISPLAY,300x600,ES,1356,720,1333,54.01%,0,0.00%,2.040802,1.505,2.834,0.000,0,0.00%,0.531,0.983,2.8344,0.7615,0.0001,0.7615,low,IAB17 - Sports,,sports,"mass_reach, young_adults, professionals",Serwis sportowy z wysokim zaangażowaniem fanów drużyn i zawodników.
rp,www.accuweather.com,,Mobile,Web,DISPLAY,300x250,AT,1355,1062,1331,79.79%,1,0.07%,0.807690,0.596,0.761,0.808,0,0.00%,0.7838,0.9823,0.7605,0.8901,0.0002,0.8901,low,IAB17 - Weather,,other,mass_reach,"Globalny serwis pogodowy, idealny dla marek tourism, fashion i automotive."
adx,www.dailymail.com,,Mobile,Web,DISPLAY,300x250,ES,1352,911,1314,69.33%,6,0.44%,0.998452,0.738,1.096,0.166,0,0.00%,0.6738,0.9719,1.096,0.8326,0.0001,0.8326,low,IAB12 - News & Politics,IAB8 - Entertainment,news,mass_reach,Międzynarodowa wersja Daily Mail z wszechstronnym zasięgiem i dużą populacją użytkowników.
openx,finance.yahoo.com,,Desktop,Web,DISPLAY,300x250,US,1349,233,1336,17.44%,0,0.00%,1.853611,1.374,7.955,0.000,0,0.00%,0.1727,0.9904,7.9554,0.5824,0.0,0.5824,medium,IAB13 - Finance,,finance,"professionals, high_income",Witryna finansowa Yahoo przyciągająca inwestorów i profesjonalistów rynków kapitałowych.
adxbr,www.educaplay.com,,Desktop,Web,DISPLAY,728x90,MX,1348,1183,1299,91.07%,23,1.71%,7.267929,5.392,6.144,0.316,0,0.00%,0.8776,0.9636,6.1436,0.9371,0.0,0.9371,low,IAB22 - Education,IAB9 - Hobbies & Interests,education,"students, parents, professionals","Platforma edukacyjna przyciąga nauczycieli, uczniów i rodziców szukających materiałów szkolnych."
index,www.letras.com,,Desktop,Web,DISPLAY,970x90,MX,1348,887,1339,66.24%,12,0.89%,4.842099,3.592,5.459,0.404,0,0.00%,0.658,0.9933,5.459,0.8278,0.0,0.8278,low,IAB19 - Technology & Computing,IAB3 - Music,entertainment,"mass_reach, young_adults","Serwis tekstów piosenek przyciąga muzykę-klientów i fandom, idealne dla brandów z młodym zasięgiem."
adxbr,23685140288.superbaby.tv,,Mobile,Web,DISPLAY,336x280,BR,1344,840,1143,73.49%,20,1.49%,3.111125,2.315,3.704,0.156,0,0.00%,0.625,0.8504,3.7037,0.7927,0.0,0.7927,low,IAB8 - Family & Parenting,IAB19 - Technology & Computing,parenting,"parents, young_adults","Serwis dla rodziców i dzieci, doskonały dla marek FMCG, edukacji i zabawek."
rp,www.conectate.com.do,,Mobile,Web,DISPLAY,320x100,ES,1340,1267,1318,96.13%,3,0.22%,0.961085,0.717,0.759,0.320,0,0.00%,0.9455,0.9836,0.7586,0.9725,0.0002,0.9725,low,IAB22 - Technology & Computing,IAB3 - Business,technology,"professionals, tech_enthusiasts",Portal technologiczny i biznesowy dla dominikańskich profesjonalistów zainteresowanych IT i innowacjami.
adx,www.transfermarkt.co.uk,,Desktop,Web,DISPLAY,160x600,GB,1337,1189,1303,91.25%,0,0.00%,0.318244,0.238,0.268,0.000,0,0.00%,0.8893,0.9746,0.2677,0.9435,0.0006,0.9435,low,IAB17 - Sports,,sports,"mass_reach, young_adults, males","Portal piłkarski z szeroką bazą fanów, idealny dla reklam sportowych i brendów."
adx,www.ranker.com,,Mobile,Web,DISPLAY,300x250,DK,1334,848,1313,64.58%,0,0.00%,0.653836,0.490,0.771,0.000,0,0.00%,0.6357,0.9843,0.771,0.815,0.0002,0.815,low,IAB11 - Entertainment,IAB14 - Society,other,"mass_reach, young_adults",Serwis rankingów i głosowań angażuje miliony użytkowników dzielących się opiniami online.
index,www.flashscore.pl,,Mobile,Web,DISPLAY,336x280,PL,1329,287,1313,21.86%,1,0.08%,0.484274,0.364,1.687,0.484,0,0.00%,0.216,0.988,1.6874,0.6033,0.0001,0.6033,medium,IAB17 - Sports,,sports,"mass_reach, young_adults, professionals","Aplikacja sportowa z live'ami i wynikami, idealna dla marek sportowych i bukmacherów."
pubmatic,www.tekstowo.pl,,Mobile,Web,DISPLAY,300x250,PL,1326,384,1296,29.63%,1,0.08%,0.691506,0.521,1.801,0.692,0,0.00%,0.2896,0.9774,1.8008,0.6369,0.0001,0.6369,medium,IAB9 - Hobbies & Interests,,entertainment,"young_adults, students",Polski serwis z tekstami piosenek dla młodych użytkowników zainteresowanych muzyką.
pubmatic,www.elconfidencial.com,,Mobile,Web,DISPLAY,970x250,BR,1324,1243,1300,95.62%,5,0.38%,1.942667,1.467,1.563,0.389,0,0.00%,0.9388,0.9819,1.5629,0.969,0.0001,0.969,low,IAB12 - News & Politics,IAB18 - Technology & Computing,news,"mass_reach, professionals",Polityka i śledztwa prasowe przyciągają dorosłych odbiorców o wysokim zaangażowaniu i kapitale społecznym.
rp,odia.ig.com.br,,Mobile,Web,DISPLAY,300x250,BR,1322,276,1250,22.08%,6,0.45%,0.809608,0.612,2.933,0.135,0,0.00%,0.2088,0.9455,2.9334,0.5832,0.0001,0.5832,medium,IAB12 - News & Politics,,news,"mass_reach, professionals",Serwis informacyjny dociera do szerokich mas zainteresowanych brazylijnskimi wiadomościami.
taboola,agenciabrasil.ebc.com.br,,Mobile,Web,DISPLAY,300x250,BR,1320,461,1308,35.24%,6,0.45%,0.917671,0.695,1.991,0.153,0,0.00%,0.3492,0.9909,1.9906,0.6717,0.0001,0.6717,medium,IAB12 - News & Politics,,news,"mass_reach, professionals","Agencja prasowa brazylijska, wysokiej wiarygodności dla rynku brazylijskiego."
rp,www.huffingtonpost.es,,Mobile,Web,DISPLAY,300x600,ES,1315,787,1304,60.35%,7,0.53%,3.563465,2.710,4.528,0.509,0,0.00%,0.5985,0.9916,4.5279,0.7975,0.0,0.7975,low,IAB12 - News & Politics,IAB14 - Society,news,"mass_reach, professionals, young_adults",Hiszpański serwis informacyjny przyciąga inteligentną publiczność zainteresowaną newsami i opinią.
sovrn,finance.yahoo.com,,Desktop,Web,DISPLAY,728x90,DE,1314,822,1294,63.52%,9,0.68%,5.350390,4.072,6.509,0.594,0,0.00%,0.6256,0.9848,6.509,0.81,0.0,0.81,low,IAB13 - Finance,,finance,"professionals, high_income",Witryna finansowa Yahoo przyciągająca inwestorów i profesjonalistów rynków kapitałowych.
index,www.courttv.com,,Desktop,Web,DISPLAY,300x250,US,1314,130,1247,10.43%,0,0.00%,1.047997,0.798,8.062,0.000,0,0.00%,0.0989,0.949,8.0615,0.5266,0.0,0.5266,medium,IAB12 - News & Politics,IAB17 - Crime,news,"mass_reach, professionals","Portal sądowy przyciąga widzów zainteresowanych sprawiedliwością i prawem, idealne dla firm sektora legal."
index,www.lesechos.fr,,Mobile,Web,DISPLAY,500x120,FR,1312,0,0,0.00%,1,0.08%,2.355376,1.795,0.000,2.355,0,0.00%,0.0,0.0,,0.0,0.0,0.0,high,IAB3 - Business,IAB13 - Finance,finance,"professionals, high_income",Prestiżowy francuski serwis biznesowy; doskonały dla marek B2B i usług finansowych dla profesjonalistów.
sovrn,uk.finance.yahoo.com,,Mobile,Web,DISPLAY,320x50,GB,1308,718,1244,57.72%,6,0.46%,3.255624,2.489,4.534,0.543,0,0.00%,0.5489,0.9511,4.5343,0.7641,0.0,0.7641,low,IAB13 - Finance,,finance,"professionals, high_income",Serwis finansowy Yahoo UK dla inwestorów i profesjonalistów zainteresowanych rynkami finansowymi.
rp,www.reviersport.de,,Desktop,Web,DISPLAY,300x250,DE,1303,650,1270,51.18%,1,0.08%,1.165706,0.895,1.793,1.166,0,0.00%,0.4988,0.9747,1.7934,0.7432,0.0001,0.7432,low,IAB17 - Sports,,sports,"mass_reach, young_adults",Portal sportowy regionalny przyciąga fanów piłki nożnej i sportów zimowych Niemiec.
adxus,game8.co,,Desktop,Web,DISPLAY,300x250,US,1302,665,1251,53.16%,0,0.00%,1.092761,0.839,1.643,0.000,0,0.00%,0.5108,0.9608,1.6432,0.7462,0.0001,0.7462,low,IAB9 - Gaming,,gaming,"young_adults, students, tech_enthusiasts",Portal gamingowy przyciąga młodych graczy i entuzjastów gier zainteresowanych recenzjami i poradami.
